       s	        (N)	        (N)	        (N)	       (Nm)	       (Nm)	       (Nm)	        (N)	        (N)	        (N)	       (Nm)	       (Nm)	       (Nm)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	  (rad/s^2)	  (rad/s^2)	  (rad/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)

   0.569	 4.3228E+04	 0.0000E+00	 9.4468E+05	 0.0000E+00	 7.2218E+05	 0.0000E+00	-4.3732E+04	 0.0000E+00	 5.1112E+05	 0.0000E+00	-2.0731E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.2981E+04	 0.0000E+00	-9.4468E+05	 0.0000E+00	-7.2068E+05	 0.0000E+00	-2.4726E+02	 0.0000E+00	-9.6203E-01	 0.0000E+00	-1.5003E+03	 0.0000E+00	-4.5363E+04	 0.0000E+00	-3.7377E+05	 0.0000E+00	 1.4859E+06	 0.0000E+00	 5.9671E+02	 0.0000E+00	 4.8102E+00	 0.0000E+00	-3.1947E+03	 0.0000E+00	 0.0000E+00	 3.7509E+05	-4.6136E+04	-1.4972E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 1.0298E+03	-2.0071E+00	-5.5713E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0518E+05	-4.6139E+04	-4.7464E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.8212E+02	 3.9998E-01	-2.9211E+03	 0.0000E+00	 0.0000E+00
   0.570	 4.3243E+04	 0.0000E+00	 9.4471E+05	 0.0000E+00	 7.2240E+05	 0.0000E+00	-4.3741E+04	 0.0000E+00	 5.1109E+05	 0.0000E+00	-2.0730E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.2998E+04	 0.0000E+00	-9.4471E+05	 0.0000E+00	-7.2091E+05	 0.0000E+00	-2.4524E+02	 0.0000E+00	-9.4816E-01	 0.0000E+00	-1.4881E+03	 0.0000E+00	-4.5358E+04	 0.0000E+00	-3.7379E+05	 0.0000E+00	 1.4860E+06	 0.0000E+00	 5.9164E+02	 0.0000E+00	 4.7593E+00	 0.0000E+00	-3.1676E+03	 0.0000E+00	 0.0000E+00	 3.7510E+05	-4.6124E+04	-1.4971E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 1.0206E+03	-1.9970E+00	-5.5214E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0521E+05	-4.6127E+04	-4.7468E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.7773E+02	 3.9797E-01	-2.8945E+03	 0.0000E+00	 0.0000E+00
   0.571	 4.3257E+04	 0.0000E+00	 9.4473E+05	 0.0000E+00	 7.2262E+05	 0.0000E+00	-4.3749E+04	 0.0000E+00	 5.1107E+05	 0.0000E+00	-2.0729E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3014E+04	 0.0000E+00	-9.4473E+05	 0.0000E+00	-7.2115E+05	 0.0000E+00	-2.4324E+02	 0.0000E+00	-9.4353E-01	 0.0000E+00	-1.4759E+03	 0.0000E+00	-4.5353E+04	 0.0000E+00	-3.7382E+05	 0.0000E+00	 1.4861E+06	 0.0000E+00	 5.8659E+02	 0.0000E+00	 4.7177E+00	 0.0000E+00	-3.1407E+03	 0.0000E+00	 0.0000E+00	 3.7511E+05	-4.6112E+04	-1.4971E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 1.0115E+03	-1.9780E+00	-5.4720E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0524E+05	-4.6115E+04	-4.7472E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.7338E+02	 3.9416E-01	-2.8682E+03	 0.0000E+00	 0.0000E+00
   0.572	 4.3272E+04	 0.0000E+00	 9.4476E+05	 0.0000E+00	 7.2285E+05	 0.0000E+00	-4.3758E+04	 0.0000E+00	 5.1104E+05	 0.0000E+00	-2.0728E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3030E+04	 0.0000E+00	-9.4476E+05	 0.0000E+00	-7.2138E+05	 0.0000E+00	-2.4125E+02	 0.0000E+00	-9.3428E-01	 0.0000E+00	-1.4638E+03	 0.0000E+00	-4.5348E+04	 0.0000E+00	-3.7384E+05	 0.0000E+00	 1.4861E+06	 0.0000E+00	 5.8160E+02	 0.0000E+00	 4.6807E+00	 0.0000E+00	-3.1141E+03	 0.0000E+00	 0.0000E+00	 3.7513E+05	-4.6100E+04	-1.4971E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 1.0025E+03	-1.9679E+00	-5.4232E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0527E+05	-4.6103E+04	-4.7477E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.6909E+02	 3.9215E-01	-2.8422E+03	 0.0000E+00	 0.0000E+00
   0.573	 4.3286E+04	 0.0000E+00	 9.4478E+05	 0.0000E+00	 7.2306E+05	 0.0000E+00	-4.3766E+04	 0.0000E+00	 5.1102E+05	 0.0000E+00	-2.0727E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3047E+04	 0.0000E+00	-9.4478E+05	 0.0000E+00	-7.2161E+05	 0.0000E+00	-2.3928E+02	 0.0000E+00	-9.2503E-01	 0.0000E+00	-1.4519E+03	 0.0000E+00	-4.5343E+04	 0.0000E+00	-3.7387E+05	 0.0000E+00	 1.4862E+06	 0.0000E+00	 5.7664E+02	 0.0000E+00	 4.6344E+00	 0.0000E+00	-3.0876E+03	 0.0000E+00	 0.0000E+00	 3.7514E+05	-4.6088E+04	-1.4970E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.9352E+02	-1.9490E+00	-5.3747E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0530E+05	-4.6091E+04	-4.7481E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.6482E+02	 3.8845E-01	-2.8163E+03	 0.0000E+00	 0.0000E+00
   0.574	 4.3300E+04	 0.0000E+00	 9.4481E+05	 0.0000E+00	 7.2328E+05	 0.0000E+00	-4.3774E+04	 0.0000E+00	 5.1099E+05	 0.0000E+00	-2.0726E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3063E+04	 0.0000E+00	-9.4481E+05	 0.0000E+00	-7.2184E+05	 0.0000E+00	-2.3732E+02	 0.0000E+00	-9.1578E-01	 0.0000E+00	-1.4400E+03	 0.0000E+00	-4.5338E+04	 0.0000E+00	-3.7389E+05	 0.0000E+00	 1.4863E+06	 0.0000E+00	 5.7173E+02	 0.0000E+00	 4.5882E+00	 0.0000E+00	-3.0614E+03	 0.0000E+00	 0.0000E+00	 3.7515E+05	-4.6076E+04	-1.4970E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.8467E+02	-1.9327E+00	-5.3267E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0533E+05	-4.6079E+04	-4.7484E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.6059E+02	 3.8655E-01	-2.7907E+03	 0.0000E+00	 0.0000E+00
   0.575	 4.3314E+04	 0.0000E+00	 9.4483E+05	 0.0000E+00	 7.2350E+05	 0.0000E+00	-4.3783E+04	 0.0000E+00	 5.1097E+05	 0.0000E+00	-2.0725E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3079E+04	 0.0000E+00	-9.4483E+05	 0.0000E+00	-7.2207E+05	 0.0000E+00	-2.3537E+02	 0.0000E+00	-9.1116E-01	 0.0000E+00	-1.4281E+03	 0.0000E+00	-4.5333E+04	 0.0000E+00	-3.7392E+05	 0.0000E+00	 1.4863E+06	 0.0000E+00	 5.6685E+02	 0.0000E+00	 4.5558E+00	 0.0000E+00	-3.0354E+03	 0.0000E+00	 0.0000E+00	 3.7516E+05	-4.6064E+04	-1.4969E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.7588E+02	-1.9220E+00	-5.2790E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0536E+05	-4.6067E+04	-4.7488E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.5640E+02	 3.8296E-01	-2.7653E+03	 0.0000E+00	 0.0000E+00
   0.576	 4.3328E+04	 0.0000E+00	 9.4486E+05	 0.0000E+00	 7.2371E+05	 0.0000E+00	-4.3791E+04	 0.0000E+00	 5.1094E+05	 0.0000E+00	-2.0724E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3094E+04	 0.0000E+00	-9.4486E+05	 0.0000E+00	-7.2229E+05	 0.0000E+00	-2.3344E+02	 0.0000E+00	-9.0191E-01	 0.0000E+00	-1.4164E+03	 0.0000E+00	-4.5328E+04	 0.0000E+00	-3.7394E+05	 0.0000E+00	 1.4864E+06	 0.0000E+00	 5.6199E+02	 0.0000E+00	 4.5095E+00	 0.0000E+00	-3.0095E+03	 0.0000E+00	 0.0000E+00	 3.7518E+05	-4.6052E+04	-1.4969E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.6713E+02	-1.9059E+00	-5.2316E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0539E+05	-4.6055E+04	-4.7492E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.5224E+02	 3.8117E-01	-2.7401E+03	 0.0000E+00	 0.0000E+00
   0.577	 4.3342E+04	 0.0000E+00	 9.4488E+05	 0.0000E+00	 7.2392E+05	 0.0000E+00	-4.3799E+04	 0.0000E+00	 5.1092E+05	 0.0000E+00	-2.0723E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3110E+04	 0.0000E+00	-9.4488E+05	 0.0000E+00	-7.2251E+05	 0.0000E+00	-2.3152E+02	 0.0000E+00	-8.8803E-01	 0.0000E+00	-1.4048E+03	 0.0000E+00	-4.5323E+04	 0.0000E+00	-3.7396E+05	 0.0000E+00	 1.4865E+06	 0.0000E+00	 5.5719E+02	 0.0000E+00	 4.4587E+00	 0.0000E+00	-2.9838E+03	 0.0000E+00	 0.0000E+00	 3.7519E+05	-4.6041E+04	-1.4969E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.5848E+02	-1.8951E+00	-5.1847E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0541E+05	-4.6044E+04	-4.7496E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.4812E+02	 3.7759E-01	-2.7152E+03	 0.0000E+00	 0.0000E+00
   0.578	 4.3355E+04	 0.0000E+00	 9.4490E+05	 0.0000E+00	 7.2413E+05	 0.0000E+00	-4.3807E+04	 0.0000E+00	 5.1090E+05	 0.0000E+00	-2.0722E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3126E+04	 0.0000E+00	-9.4490E+05	 0.0000E+00	-7.2274E+05	 0.0000E+00	-2.2962E+02	 0.0000E+00	-8.8341E-01	 0.0000E+00	-1.3932E+03	 0.0000E+00	-4.5318E+04	 0.0000E+00	-3.7399E+05	 0.0000E+00	 1.4865E+06	 0.0000E+00	 5.5242E+02	 0.0000E+00	 4.4263E+00	 0.0000E+00	-2.9584E+03	 0.0000E+00	 0.0000E+00	 3.7520E+05	-4.6029E+04	-1.4968E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.4991E+02	-1.8782E+00	-5.1383E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0544E+05	-4.6032E+04	-4.7500E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.4403E+02	 3.7412E-01	-2.6904E+03	 0.0000E+00	 0.0000E+00
   0.579	 4.3369E+04	 0.0000E+00	 9.4493E+05	 0.0000E+00	 7.2434E+05	 0.0000E+00	-4.3815E+04	 0.0000E+00	 5.1087E+05	 0.0000E+00	-2.0721E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3141E+04	 0.0000E+00	-9.4493E+05	 0.0000E+00	-7.2295E+05	 0.0000E+00	-2.2772E+02	 0.0000E+00	-8.7416E-01	 0.0000E+00	-1.3817E+03	 0.0000E+00	-4.5313E+04	 0.0000E+00	-3.7401E+05	 0.0000E+00	 1.4866E+06	 0.0000E+00	 5.4769E+02	 0.0000E+00	 4.3800E+00	 0.0000E+00	-2.9331E+03	 0.0000E+00	 0.0000E+00	 3.7521E+05	-4.6018E+04	-1.4968E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.4139E+02	-1.8623E+00	-5.0921E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0547E+05	-4.6021E+04	-4.7504E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3998E+02	 3.7255E-01	-2.6658E+03	 0.0000E+00	 0.0000E+00
   0.580	 4.3382E+04	 0.0000E+00	 9.4495E+05	 0.0000E+00	 7.2454E+05	 0.0000E+00	-4.3823E+04	 0.0000E+00	 5.1085E+05	 0.0000E+00	-2.0720E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3156E+04	 0.0000E+00	-9.4495E+05	 0.0000E+00	-7.2317E+05	 0.0000E+00	-2.2584E+02	 0.0000E+00	-8.6953E-01	 0.0000E+00	-1.3703E+03	 0.0000E+00	-4.5309E+04	 0.0000E+00	-3.7403E+05	 0.0000E+00	 1.4867E+06	 0.0000E+00	 5.4299E+02	 0.0000E+00	 4.3384E+00	 0.0000E+00	-2.9080E+03	 0.0000E+00	 0.0000E+00	 3.7522E+05	-4.6007E+04	-1.4968E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.3295E+02	-1.8526E+00	-5.0464E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0549E+05	-4.6010E+04	-4.7508E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3598E+02	 3.6908E-01	-2.6416E+03	 0.0000E+00	 0.0000E+00
   0.581	 4.3395E+04	 0.0000E+00	 9.4497E+05	 0.0000E+00	 7.2474E+05	 0.0000E+00	-4.3831E+04	 0.0000E+00	 5.1082E+05	 0.0000E+00	-2.0719E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3171E+04	 0.0000E+00	-9.4497E+05	 0.0000E+00	-7.2339E+05	 0.0000E+00	-2.2398E+02	 0.0000E+00	-8.6028E-01	 0.0000E+00	-1.3590E+03	 0.0000E+00	-4.5304E+04	 0.0000E+00	-3.7406E+05	 0.0000E+00	 1.4867E+06	 0.0000E+00	 5.3833E+02	 0.0000E+00	 4.3014E+00	 0.0000E+00	-2.8832E+03	 0.0000E+00	 0.0000E+00	 3.7523E+05	-4.5995E+04	-1.4967E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.2459E+02	-1.8359E+00	-5.0011E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0552E+05	-4.5998E+04	-4.7511E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3199E+02	 3.6583E-01	-2.6174E+03	 0.0000E+00	 0.0000E+00
   0.582	 4.3408E+04	 0.0000E+00	 9.4500E+05	 0.0000E+00	 7.2495E+05	 0.0000E+00	-4.3839E+04	 0.0000E+00	 5.1080E+05	 0.0000E+00	-2.0719E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3186E+04	 0.0000E+00	-9.4500E+05	 0.0000E+00	-7.2360E+05	 0.0000E+00	-2.2213E+02	 0.0000E+00	-8.5103E-01	 0.0000E+00	-1.3477E+03	 0.0000E+00	-4.5299E+04	 0.0000E+00	-3.7408E+05	 0.0000E+00	 1.4868E+06	 0.0000E+00	 5.3370E+02	 0.0000E+00	 4.2552E+00	 0.0000E+00	-2.8585E+03	 0.0000E+00	 0.0000E+00	 3.7525E+05	-4.5984E+04	-1.4967E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.1629E+02	-1.8218E+00	-4.9561E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0555E+05	-4.5987E+04	-4.7515E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.2804E+02	 3.6426E-01	-2.5935E+03	 0.0000E+00	 0.0000E+00
   0.583	 4.3421E+04	 0.0000E+00	 9.4502E+05	 0.0000E+00	 7.2515E+05	 0.0000E+00	-4.3847E+04	 0.0000E+00	 5.1078E+05	 0.0000E+00	-2.0718E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3201E+04	 0.0000E+00	-9.4502E+05	 0.0000E+00	-7.2381E+05	 0.0000E+00	-2.2029E+02	 0.0000E+00	-8.4178E-01	 0.0000E+00	-1.3366E+03	 0.0000E+00	-4.5295E+04	 0.0000E+00	-3.7410E+05	 0.0000E+00	 1.4868E+06	 0.0000E+00	 5.2912E+02	 0.0000E+00	 4.2181E+00	 0.0000E+00	-2.8340E+03	 0.0000E+00	 0.0000E+00	 3.7526E+05	-4.5973E+04	-1.4967E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.0808E+02	-1.8051E+00	-4.9116E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0557E+05	-4.5976E+04	-4.7519E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.2413E+02	 3.6102E-01	-2.5699E+03	 0.0000E+00	 0.0000E+00
   0.584	 4.3434E+04	 0.0000E+00	 9.4504E+05	 0.0000E+00	 7.2534E+05	 0.0000E+00	-4.3854E+04	 0.0000E+00	 5.1076E+05	 0.0000E+00	-2.0717E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3216E+04	 0.0000E+00	-9.4504E+05	 0.0000E+00	-7.2402E+05	 0.0000E+00	-2.1847E+02	 0.0000E+00	-8.3715E-01	 0.0000E+00	-1.3255E+03	 0.0000E+00	-4.5290E+04	 0.0000E+00	-3.7413E+05	 0.0000E+00	 1.4869E+06	 0.0000E+00	 5.2458E+02	 0.0000E+00	 4.1858E+00	 0.0000E+00	-2.8097E+03	 0.0000E+00	 0.0000E+00	 3.7527E+05	-4.5962E+04	-1.4966E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.9993E+02	-1.7966E+00	-4.8675E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0560E+05	-4.5965E+04	-4.7522E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.2026E+02	 3.5788E-01	-2.5464E+03	 0.0000E+00	 0.0000E+00
   0.585	 4.3447E+04	 0.0000E+00	 9.4506E+05	 0.0000E+00	 7.2554E+05	 0.0000E+00	-4.3862E+04	 0.0000E+00	 5.1073E+05	 0.0000E+00	-2.0716E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3230E+04	 0.0000E+00	-9.4506E+05	 0.0000E+00	-7.2423E+05	 0.0000E+00	-2.1666E+02	 0.0000E+00	-8.2790E-01	 0.0000E+00	-1.3145E+03	 0.0000E+00	-4.5286E+04	 0.0000E+00	-3.7415E+05	 0.0000E+00	 1.4870E+06	 0.0000E+00	 5.2006E+02	 0.0000E+00	 4.1395E+00	 0.0000E+00	-2.7856E+03	 0.0000E+00	 0.0000E+00	 3.7528E+05	-4.5952E+04	-1.4966E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.9184E+02	-1.7808E+00	-4.8237E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0563E+05	-4.5954E+04	-4.7526E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.1642E+02	 3.5463E-01	-2.5231E+03	 0.0000E+00	 0.0000E+00
   0.586	 4.3460E+04	 0.0000E+00	 9.4509E+05	 0.0000E+00	 7.2573E+05	 0.0000E+00	-4.3870E+04	 0.0000E+00	 5.1071E+05	 0.0000E+00	-2.0715E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3245E+04	 0.0000E+00	-9.4509E+05	 0.0000E+00	-7.2443E+05	 0.0000E+00	-2.1486E+02	 0.0000E+00	-8.2328E-01	 0.0000E+00	-1.3036E+03	 0.0000E+00	-4.5281E+04	 0.0000E+00	-3.7417E+05	 0.0000E+00	 1.4870E+06	 0.0000E+00	 5.1558E+02	 0.0000E+00	 4.1071E+00	 0.0000E+00	-2.7617E+03	 0.0000E+00	 0.0000E+00	 3.7529E+05	-4.5941E+04	-1.4966E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.8383E+02	-1.7670E+00	-4.7803E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0565E+05	-4.5944E+04	-4.7529E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.1261E+02	 3.5340E-01	-2.5001E+03	 0.0000E+00	 0.0000E+00
   0.587	 4.3472E+04	 0.0000E+00	 9.4511E+05	 0.0000E+00	 7.2593E+05	 0.0000E+00	-4.3877E+04	 0.0000E+00	 5.1069E+05	 0.0000E+00	-2.0714E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3259E+04	 0.0000E+00	-9.4511E+05	 0.0000E+00	-7.2463E+05	 0.0000E+00	-2.1308E+02	 0.0000E+00	-8.1403E-01	 0.0000E+00	-1.2928E+03	 0.0000E+00	-4.5277E+04	 0.0000E+00	-3.7419E+05	 0.0000E+00	 1.4871E+06	 0.0000E+00	 5.1114E+02	 0.0000E+00	 4.0701E+00	 0.0000E+00	-2.7380E+03	 0.0000E+00	 0.0000E+00	 3.7530E+05	-4.5930E+04	-1.4965E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.7589E+02	-1.7513E+00	-4.7372E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0568E+05	-4.5933E+04	-4.7533E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.0883E+02	 3.5027E-01	-2.4772E+03	 0.0000E+00	 0.0000E+00
   0.588	 4.3485E+04	 0.0000E+00	 9.4513E+05	 0.0000E+00	 7.2612E+05	 0.0000E+00	-4.3885E+04	 0.0000E+00	 5.1067E+05	 0.0000E+00	-2.0714E+07	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.3273E+04	 0.0000E+00	-9.4513E+05	 0.0000E+00	-7.2484E+05	 0.0000E+00	-2.1130E+02	 0.0000E+00	-8.0478E-01	 0.0000E+00	-1.2820E+03	 0.0000E+00	-4.5272E+04	 0.0000E+00	-3.7421E+05	 0.0000E+00	 1.4871E+06	 0.0000E+00	 5.0673E+02	 0.0000E+00	 4.0239E+00	 0.0000E+00	-2.7145E+03	 0.0000E+00	 0.0000E+00	 3.7531E+05	-4.5920E+04	-1.4965E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.6800E+02	-1.7438E+00	-4.6945E+03	 0.0000E+00	 0.0000E+00	 0.0000E+00	-5.0570E+05	-4.5922E+04	-4.7536E+06	 0.0000E+00	 0.0000E+00	 0.0000E+00	-4.0510E+02	 3.4724E-01	-2.4545E+03	 0.0000E+00	 0.0000E+00
